-8.353541529381150813e-03	-5.882243645530077503e-01	1.132874507384881435e-01	-1.976572405009804356e-01	-6.100319850273672878e-02	1.425205301927371937e-01	1.700210099502490468e-01	3.517628771209101446e-01	-2.236618251371964017e-01	-1.605049245723425833e-01	1.666773246027383193e-01	-1.596627741158038183e-01	1.392649339854622192e-01	-1.219400876722419730e-01	1.402580475258713710e-01
-7.876820849701549054e-02	-5.030973021943303536e-01	1.830508090603947396e-02	9.055066323760160851e-02	-1.265894213684453373e-01	1.396506847713293031e-01	-2.554296274642650633e-01	2.688777453417422539e-02	-1.330092592220687986e-01	-9.674595809215496070e-03	2.352199774235248439e-02	-1.759693205226382784e-01	4.076784766484656199e-04	4.135123682549404073e-02	1.342824855404806117e-01
2.883981976868120745e-01	-5.905148333445588982e-01	1.935439135964421853e-01	2.890417035109388855e-01	-4.580250979474070339e-01	-8.899595366303876542e-02	5.787315215724406908e-02	2.340460020137489494e-01	-2.561084596866944341e-01	-1.806555355091234161e-01	1.823462021036259886e-02	-2.913060759104444397e-01	1.683039960399740909e-01	-1.832787931593125169e-02	1.495919025768217558e-01
1.164794103454070001e-01	-5.432914291401252926e-01	9.550815467617565502e-02	-3.182566684798106282e-02	-1.462655467176514346e-01	5.868249067655444476e-03	5.148558341230907373e-03	-7.441183990910489598e-02	-2.971799572080296992e-01	-1.953779997882682251e-01	7.199232285673314025e-02	-1.282994433152329083e-01	2.356335888366707099e-01	-6.117321968564554818e-02	2.448262519139303983e-01
1.260440669311984349e-03	-4.352191206475223839e-01	2.326860050543901604e-01	1.183245525361216188e-01	-2.137864703222759066e-01	-5.912414769325717578e-02	1.047019255332585358e-01	4.083171928494543357e-01	-2.501236560851757135e-02	-2.208117976302297891e-01	-4.771930193225516065e-02	-2.276943649693146943e-01	2.197644300629294223e-01	-1.023034960229134704e-01	2.364316376833147104e-01
1.348241133867650876e-01	-6.963273858910583591e-01	3.951749194382225133e-02	-1.143328002373960976e-02	-3.503235385007832381e-01	4.737714082054476222e-02	1.657997778923529231e-01	2.962355583860676878e-01	-1.958822964175763182e-01	-1.708043805514182223e-01	4.377529868732465967e-02	-1.478054978837619327e-01	7.572672032242556972e-02	-5.958346680771708231e-02	7.622797731668204402e-02
9.948319125314447620e-02	-4.174947318165563304e-01	1.548851923881422454e-01	4.461546601162298953e-01	-9.049272702739216689e-02	-1.756994934690830901e-02	-4.235196979750248669e-01	-9.243349268768803750e-02	-6.357564487333486336e-02	-1.530482828622556080e-01	-1.657052752960279027e-02	-8.744864501058985384e-02	1.253928642545418769e-02	9.846164711446567241e-02	1.211754856826290916e-01
9.529886217921837432e-02	-6.803536421890750141e-01	1.432807965572714670e-01	7.626269138496723395e-04	-1.827515203079699002e-01	9.334732888647721827e-02	9.776194060819812237e-02	3.336654855681352172e-02	-2.211565358628211908e-01	-7.409012316921283203e-02	4.137062626903421914e-02	-1.671632214641361192e-01	1.428285925924876187e-01	-3.638280547612463695e-02	1.813299784247169033e-01
-2.178089343536547262e-01	-4.597692752344701428e-01	-5.252768674508705854e-02	8.072620975908200791e-04	-1.268806178079023295e-01	-2.960721493235531770e-02	-1.741128408397116523e-01	1.062392065285647919e-01	-7.943879073120728440e-02	-1.080009549462064844e-01	-3.144925718327089281e-02	-1.739995550244504974e-01	2.516943509503221654e-01	-1.563944482189836560e-01	9.093659399150764988e-02
1.560480815836345347e-01	-6.359713968815626783e-01	2.671973607870525846e-01	2.030255351408667697e-01	-3.679256599512962245e-01	6.604313778196314877e-02	-1.264569874461053955e-01	-6.570867963271168066e-02	-1.591405756953882256e-01	-3.165999189424466564e-01	8.645329784399688466e-02	-1.524518665515726401e-01	1.976656871412810212e-01	-3.503191645055413195e-02	1.600850031628147374e-01
2.276467757061656771e-01	-5.793419356790106001e-01	2.947700460807690659e-01	1.925231348194147429e-01	-3.179328483244189263e-01	1.159852938249141263e-01	1.843481596727332417e-02	-8.774083392146801719e-02	-2.336519723021160122e-01	-2.040499074274319535e-01	8.857321848549502830e-02	-1.249599932050064616e-01	1.852824594623386500e-01	-3.855953927879966076e-02	1.922040742714468398e-01
1.016798235277851653e-01	-7.271472186072133193e-01	-6.374395532653326368e-02	1.354523689767675176e-01	-9.936670375366740693e-02	1.985456134770928749e-01	1.899788922215864539e-01	3.354189172893974891e-01	-8.269573402462496170e-02	-2.772498410471995189e-01	1.190490452328396981e-01	-1.259368262015913009e-01	-1.346866288688288726e-01	1.940847571591354515e-02	-2.090730204495712050e-02
2.627427922515720438e-01	-7.314233172691970708e-01	1.338294163525670724e-02	-3.808948524748112519e-02	-3.790004421020620184e-01	6.208512214846181876e-02	1.937059513742558914e-01	-4.975277360997742981e-02	-4.715139299294323072e-01	-9.698405205943148866e-02	1.887669366931680193e-01	-1.975359723627695130e-01	5.119599527568260283e-02	2.541187934837835227e-02	1.193004619724779003e-01
2.900609356077815115e-01	-6.998166856840769556e-01	-5.353900589428909479e-02	2.225038333911935895e-01	-3.269362458277996208e-01	1.402188744567094969e-01	1.087852744770167190e-01	-1.202273690210171886e-01	-3.342558019107433331e-01	-2.126706898227110898e-01	1.496434100813752721e-01	-1.223293948076401988e-01	-5.281028501040333639e-02	5.565491319038918389e-02	1.051836837970803046e-01
4.322697954307005430e-01	-6.486127526907773388e-01	1.157924833105099943e-01	3.839839445334224943e-01	-2.458159817852629547e-01	9.884286115395223005e-02	-5.843171830750364809e-02	-1.528280836983656743e-01	-2.511880176486145921e-01	-3.408764017326116891e-01	1.616756105714010350e-01	-6.861462548871055667e-02	1.048938983485431659e-01	2.120199606227807232e-02	8.507549709496819990e-02
1.366594080116706744e-01	-6.686927923768648530e-01	-1.080309836403314516e-01	-1.139298266373329344e-02	-5.472858248853738894e-02	1.623077013920747602e-01	1.395813951236927475e-01	-1.589099958736965856e-01	-3.116847769627354992e-01	-2.878715006154055622e-01	3.339017786663284748e-01	-1.540742112376364548e-01	-4.148710706032963935e-02	1.051120603584062146e-01	2.040494922580791681e-01
2.069636130851835454e-01	-7.690176772668489980e-01	-1.188038179496944680e-01	-2.454131814199732586e-01	-2.697205956556824602e-01	1.554734895013262508e-01	1.563388030101713622e-01	-5.139502528828143735e-02	-4.210213651219354980e-01	-1.339539711512552078e-01	1.330264582096528370e-01	-1.336565590685623028e-01	8.221007666560761762e-02	-9.392486712813834238e-03	9.935809715385883478e-02
1.549691279818699030e-01	-4.277238518438749026e-01	5.047963075100717623e-01	-6.698968629535666519e-01	2.254684949137468475e-01	-5.838259897453908914e-02	-3.555939159318733389e-01	2.589029906396359548e-01	-1.397657948136088735e-01	2.273432369285791066e-01	-1.499662020706868659e-01	-1.705342449716566733e-01	-1.623425834187080252e-01	1.372202612039698788e-01	8.555325586864649667e-02
1.015027301575224111e-01	-5.888725291687071373e-01	3.974130444195859702e-01	-1.079185915406540408e+00	2.993125448659127996e-01	1.146254439006303971e-01	-3.908657451217550372e-01	3.522443012117530414e-01	-7.305261328463363846e-02	1.913747529476707843e-01	-1.034391485965212160e-01	4.622630151357085687e-02	-1.483253799294773634e-01	4.539835357484049705e-02	2.862720645494974334e-02
7.647024891092984999e-02	-7.030167518419214723e-01	4.405406244442067742e-01	-8.001429826331381001e-01	4.151758761071606130e-01	1.231994906906315190e-01	-4.141992366786693136e-01	4.315434403494745053e-01	-1.635519200073939083e-01	2.753300611287147204e-01	-7.516803993294596600e-03	-5.662963187228349515e-02	-2.417500258284903947e-01	1.026499587848363482e-01	6.794747045453508605e-02
3.143012306408811130e-01	-6.605779832495366488e-01	4.720558839321741251e-01	-9.656837720351957310e-01	9.856698988091730507e-02	-1.457524551394455692e-01	-1.802387775064036024e-01	2.923258422905948284e-01	-2.272526545470834602e-01	3.294049031180298348e-01	-7.994204625282187726e-02	-4.640456934397838712e-02	-1.945570773541392684e-01	-1.053854077717895042e-02	-6.902654384273439192e-02
1.432544256411355243e-01	-6.115157778739879202e-01	5.052247125281741358e-01	-1.105077569995934539e+00	3.998586532043212349e-01	-7.055942098669334972e-02	-4.530017318423963935e-01	3.454959706519651896e-01	-2.571177370317299579e-02	1.022207505241535530e-01	-1.208287580104803333e-01	4.739266516312452826e-02	-1.975894816185998215e-01	3.980210482103847119e-02	-7.788851811406574677e-02
-5.008971498264568577e-03	-5.281162055764265784e-01	3.903768773686914217e-01	-7.136962443770905606e-01	3.420966653618497944e-01	1.100652490906706485e-02	-3.353146280743962149e-01	5.539102540300978594e-01	-8.910657521491455180e-02	1.652784002194463420e-01	-1.307215449274573837e-01	-6.359956553269102697e-02	-1.807343313037274579e-01	9.970507454024719884e-02	2.571774269412286078e-03
-1.071007668040080268e-01	-4.641633682926993854e-01	1.977262666905778288e-01	-1.001711029829005506e+00	2.690283199293345140e-01	1.351150097146047724e-01	-4.334426469764943723e-01	2.111915480753544794e-01	-1.084405073962759966e-02	3.260508120266525367e-01	-1.307084118228616365e-01	2.053949270542469729e-02	-2.045190821616115207e-01	5.114359748548973073e-02	-1.804849422265215331e-01
6.064193705028799071e-03	-6.743654374329233203e-01	2.986574409764690685e-01	-1.060108620410080693e+00	4.224357969530325163e-01	3.300965448584228246e-01	-3.845723907928195184e-01	3.801963599201027000e-01	-9.520973379343705689e-02	1.269774252764504507e-01	-1.159901860991599115e-01	-2.592067813202465071e-02	-1.687082597899849379e-01	1.041773824776850293e-01	-2.783115589554818400e-02
3.851462513756963579e-01	-9.073012929731372189e-01	4.809964453201545642e-01	-3.240458205973541506e-01	3.719618658088479912e-01	-4.240983425644087590e-02	-3.683360142069135312e-01	1.733993943512871505e-01	-2.456849098485336669e-01	-1.630832695865716275e-01	1.554554574764124286e-01	1.296417843292414773e-01	-9.206616185825047122e-03	-7.958360331409097821e-02	-2.004374685593518154e-02
-5.169564151516266304e-02	-4.433856437042578702e-01	3.763370618333128359e-01	-1.081885423690032599e+00	3.297520769230584126e-01	1.075688902069169006e-01	-5.262862617795491804e-01	1.340301505281390635e-03	-1.599132659956000180e-01	2.642896358778176746e-01	-8.235827992354802229e-02	6.729546647844933394e-02	-8.021202322531331697e-02	-3.464114321033050746e-03	-1.379074582788655245e-01
3.687917738502572984e-01	-8.976633192598957312e-01	2.703938769569169676e-01	-8.520429377248240899e-01	3.337726891458539513e-01	-4.724753487667952140e-02	-3.778142894524290640e-01	1.015668962767443118e-01	-5.161629692856217755e-02	-1.003029694339086786e-01	-7.182339904231656302e-02	1.786645545339889674e-01	-7.654734179982229658e-02	1.881045808375053641e-02	-7.861838245009893089e-02
-7.818571870267370105e-01	1.897962628447074640e-01	-4.945857184475122709e-02	-1.820158732167776183e-01	2.329525987014546135e-02	-9.089755442154240361e-02	-1.646263029871927186e-01	3.375407079761226226e-01	-1.062759059701679221e-01	-1.657168894822329541e-01	1.366447381936097549e-01	-7.931024652764624705e-02	-8.607553203006912401e-02	2.582651860176836747e-02	-1.651141075833970628e-01
-6.784302455477028149e-01	2.642139513425323938e-01	8.322570975242905844e-02	-9.728662576296380482e-02	1.381018736676657742e-03	-1.494553286698630246e-01	-2.692817857469047005e-01	1.470810646649023945e-01	-1.609779794455770685e-01	-1.278506009331133696e-02	9.362197736931175684e-02	-1.024766812979958398e-02	-4.776688230714516356e-03	2.839666332460796458e-02	-1.353426178433460580e-01
-5.566520920797581873e-01	1.207822861689602512e-01	2.407594845342769449e-02	1.481912046972536090e-01	-5.264877692229240347e-03	-1.335324970764572849e-01	-4.611610286403797776e-01	8.845835904941882523e-04	-3.879736228789987806e-01	-2.395786737418904022e-01	3.644953891578409100e-01	9.948510179848787591e-03	-7.985270046863224280e-02	4.312572953776478563e-02	-1.644941009599699133e-01
-6.708996770206113736e-01	1.471893362330444766e-01	2.634985311482383394e-02	-1.464727257347589184e-01	4.156751112690963007e-02	-6.899562409458012691e-02	-2.868840269300680923e-01	1.188117897463685374e-01	-6.982150756965287142e-02	-1.507610419887678299e-01	-3.155321523429495401e-02	5.802590433604736669e-02	4.204145644642102303e-02	-5.362926188944759642e-02	-1.689712652489803457e-01
-6.600400598681235298e-01	1.557870352499643452e-01	2.861790856583090389e-02	2.075399222003099509e-01	3.262278496258513849e-02	-4.008595914920542319e-02	-3.107384761859199318e-01	2.101781051343438733e-01	-1.571316354180518626e-01	-4.455748648838296633e-02	1.534746671719576516e-01	1.394478792422498836e-02	-1.620320723199072110e-01	6.557047336279626937e-02	-2.521820052594078709e-01
-6.194702343963748303e-01	-5.147650530631413951e-03	-2.949170173998666433e-01	-3.247464488656388037e-01	-2.353752326022034436e-01	-4.351312874865530256e-02	-4.067961923826189929e-01	2.040265061552292425e-01	-3.244607071993669822e-01	-1.379708483351685666e-01	2.509445677964516341e-01	-7.581839594572438445e-02	-1.144783563096721801e-01	4.325260160019245292e-02	-2.657268294351242677e-01
-4.466078271612619610e-01	2.722733109168094454e-03	-2.315759603670589084e-02	-2.035854931092227205e-01	-1.742208988857545382e-01	-1.859274482278493179e-01	-3.058304455572587455e-01	1.101429965874126254e-01	-1.874893198477611544e-01	-2.150541812109191819e-01	2.164854052167109952e-02	-1.243918529090762837e-01	-6.973154420210914139e-02	1.364145471362760431e-01	-2.159832410857216445e-01
-6.019886541222326803e-01	-6.509281515069501034e-02	-2.430479615666134297e-01	-1.483833475381442502e-01	6.114378778916459978e-02	-5.256376300281415115e-02	-2.723688017315803456e-01	2.140806932926040407e-01	-7.133896098960987309e-02	-2.796837947190984330e-01	1.153457453622803719e-01	-1.282571505311211613e-01	-1.365103471085342968e-01	1.431337084115936187e-01	-2.288560869284767818e-01
-6.535151814821277272e-01	8.127638246666173127e-02	6.892576207503867125e-02	-8.251213588278176470e-02	1.166616986734007183e-02	-3.778319645419133538e-02	-1.301685007011849082e-01	8.133760448854213121e-02	-1.238627761617871886e-01	-7.509480407481732012e-02	-2.150075582108445637e-03	6.176775629049807009e-02	-5.576652017902786196e-02	5.611576741299190152e-02	-8.420021925548851205e-02
-1.711365684487039240e-01	-5.227230722518443340e-01	-2.934931689558703972e-03	-4.597989498307002432e-01	-9.737068351244167197e-02	-1.423242398992753677e-01	-4.047787043128891482e-01	1.285426755572167401e-01	-1.800641751248536482e-01	-2.249842754235058251e-01	2.227727624472189139e-01	6.860717033590978120e-02	-1.700375985884128582e-01	6.485883581063238423e-02	-2.824802581754593533e-01
-5.407976815275010729e-01	1.389722982143013486e-01	2.495096497329982871e-02	-1.057169109201474971e-01	-2.096679627810715540e-01	1.770025260327542926e-01	-6.444938271815199571e-02	1.113596157562545125e-01	-7.960494943871315732e-02	-9.567439282323710048e-02	5.470919393659745555e-02	-3.505795783328703730e-02	2.575409848579075095e-02	-4.542980331910138891e-02	-2.474790907062527842e-02
-6.690754282345471315e-01	1.388279604551951041e-01	1.158360005755688510e-01	1.083154511397129011e-01	-9.480837290066886081e-02	2.684323484047232977e-01	-3.012902847690937524e-02	-9.841856914986313321e-02	-4.499247229633771689e-02	6.372070558964233744e-02	3.312446835988044989e-03	1.571584875457713026e-01	-2.242116306258448710e-02	3.128481586665669834e-02	-5.296659255673537986e-02
1.861682829849872767e-01	-3.928802167138291668e-01	1.827026392068621941e-01	-1.377339084110769662e-01	-3.203660332597221272e-01	-5.596030788766703790e-02	1.023584993424446199e-01	1.658712877118281581e-01	-1.883166513237882200e-01	-4.032589418018813765e-01	1.154744572561733629e-01	1.845276121252984458e-01	-1.179133768127923424e-03	2.000788686441934069e-02	-6.189611440641216988e-02
-4.147819406980290391e-01	1.628478369859025221e-01	2.342390882703080379e-01	2.578837883036031245e-02	-8.190368959529258086e-02	1.601329476259178708e-01	2.290188364093455886e-01	-1.230459655110265477e-01	-1.045941801956670886e-01	-7.059315261471955927e-02	2.265254217321860733e-02	2.148030848908364168e-02	-6.848882290699329078e-02	1.176369420906727969e-01	1.013326967243780019e-01
-5.924644246611868725e-01	2.301610715659627437e-01	9.072351719819866933e-02	-1.270830122000778661e-01	-2.497716597962922336e-01	2.182409680782614880e-01	4.377492536051156430e-02	-1.368136994392671058e-01	-1.633480808733836220e-01	7.202275706919152032e-02	6.471015909289862256e-02	6.168380727588129719e-02	-3.493280759711216849e-02	-1.426393934016656484e-02	-5.342151136909391654e-03
-4.293851316827060338e-01	1.395707952717093192e-01	1.295097516245163893e-01	7.822362712357719405e-02	-1.604200268352835856e-01	1.248190796007025011e-01	1.510106940762566408e-01	3.669784130915107467e-02	-4.157147473407815652e-02	-1.600152804346908209e-01	3.737078331869827380e-02	4.453168731419426124e-02	2.964312565160355170e-02	-2.418107303806306049e-02	-2.990635682887118896e-02
-1.742666885170185698e-01	-6.365379279929951617e-02	2.788531164707862553e-01	-9.858137107916463415e-02	-1.431285521414615014e-01	3.318238325920885162e-02	2.388508812670154385e-02	2.518812455544899853e-01	-1.130424692884721832e-01	-2.467494282962732488e-01	-1.535668666624371084e-02	8.495883236046906928e-02	-9.054891324122252283e-03	2.981899755800657072e-04	-3.378907391269474897e-02
-2.915262969892339351e-01	2.038012792241693238e-02	2.226851543448350457e-01	-1.561758365994415643e-01	-1.981548317774440571e-01	1.946448651314821865e-01	1.155121475778684986e-01	-1.387358278826923419e-01	-1.484893067439186920e-01	-5.123928987515665584e-02	-6.359354376961009504e-03	7.632731960133809501e-02	-5.856446208005317705e-02	3.308743023576171671e-02	1.989226401217521895e-02
-3.918653071138841204e-01	3.943962116436784682e-02	1.744085326063107289e-01	-4.958659342507022033e-02	-1.954626618102187768e-02	1.754476504556180261e-01	-2.642936686995121104e-02	-8.622087402023886904e-02	-4.011940567571412042e-02	-5.178050745357016399e-02	4.985168917859925108e-02	-4.360442540950929674e-02	1.179615411237688611e-03	1.443711594550506697e-02	-1.941385225262791392e-02
-4.870740860636875724e-01	2.614116579960080178e-01	9.449335652050162848e-02	-1.337600034002398713e-02	-5.778638975177252668e-02	1.204671020148476990e-01	5.927938488876271367e-02	-8.411010767167029223e-02	-1.369399994909352436e-01	-1.103643802052554218e-01	6.213649766121921714e-02	2.628832755366260210e-02	-3.524351157007214741e-02	5.271172450786251740e-02	-5.869475748633361245e-02
-5.891504261520995600e-01	1.742398995582933041e-01	5.882656088117431403e-02	-8.107623846717480764e-02	-2.140961067300855003e-01	2.232728769078004827e-01	9.502834296841231043e-02	1.615907343989650968e-01	-4.077352725066654693e-02	-1.044092106886621574e-01	1.417900382235676333e-02	4.874564026248433268e-02	-2.933609437669754474e-02	-7.781014519731762127e-03	-2.238801872973946241e-02
-8.521440464623724065e-01	2.499339785236822931e-01	-1.278277959218230286e-01	-1.295932690298260970e-01	1.590028787093358265e-01	-1.882440480831613916e-02	3.574633332199557423e-02	7.517087930140732566e-02	-1.955351764890314314e-01	1.109459525824144643e-01	2.667249438475967627e-01	-9.078288515658702873e-02	-1.824584633253882870e-01	7.246891662898331810e-03	-1.121820477022701656e-02
-4.254302043960807023e-01	-9.738563345339355803e-02	4.475575166960770179e-01	-9.093867899612921579e-02	5.192429582165881685e-01	1.842130479194360173e-03	-1.001148519748251836e-01	-1.070829664828010751e-02	-1.227158509715711582e-01	-1.660788399700707796e-01	9.597995553678481326e-03	1.834870275410025245e-02	-7.742446218613290021e-02	1.823916330207445424e-01	8.001230574449161304e-02
-6.870234454752841557e-01	2.282865534658194695e-01	2.303944951003960850e-01	-1.797702300689616450e-01	5.542438159161088285e-01	-1.411204944900349423e-01	-1.379718595592482056e-01	-1.480582729979296741e-01	-4.118090420430640941e-02	-3.135143727728524621e-02	-6.401534526244570533e-02	-8.355851343977424572e-02	5.237327610975095991e-03	1.741763520918213626e-01	-5.198218895833765785e-02
-9.203121553907244179e-01	2.133086664910479324e-01	-1.564824328233299366e-01	-1.371053324525831063e-01	3.646534912329477685e-01	-1.652372973817396382e-02	-1.120766646710064512e-01	-2.883091459499508291e-01	3.802679860537903217e-02	1.185101469433495758e-02	5.798706370024613727e-02	-9.624511575128601171e-02	6.370414321553410919e-02	9.991333075335431801e-02	5.997386169799626132e-02
-7.790762892486998714e-01	1.854448903352199085e-01	2.147314668123198600e-01	-1.265157430928010307e-01	6.091369863997356804e-01	-1.127614188328433797e-01	-2.075878209578479183e-01	-6.643532355015775714e-02	3.730970085297120875e-02	-3.648400483695650454e-02	2.939651280457529839e-02	-3.563062710088762269e-02	-2.403098377628894861e-02	1.861989884885565660e-01	4.710459022159237119e-02
-6.190503983859574344e-01	9.410822325662122900e-02	2.298861819178175947e-01	3.368426041024203017e-03	2.893016548559940726e-01	-8.586764699635229814e-02	-3.009398185158980790e-02	2.287705861652551131e-01	3.782036725776201369e-02	3.817671795318756944e-02	-2.162115766896215499e-02	-1.704006884785357889e-01	-9.308222164397797482e-02	1.060522487707663691e-01	8.626930657086369358e-02
-6.835785085577459341e-01	8.500387094855017811e-02	2.388045748508276500e-01	-6.462320618700415076e-02	3.076198029065358996e-01	1.312326150317757664e-02	2.214134149603967303e-02	1.958911303330549414e-01	1.377559463749235269e-01	-1.386082743674436069e-01	-1.776166945781139095e-01	7.401036351911889979e-03	-3.595986555085613906e-02	1.791830351127803311e-01	4.032604141241328405e-02
-7.681184702859610303e-01	1.655813428551659305e-01	-3.705803784337547563e-02	7.438581340013487864e-02	3.619347305183341357e-01	-7.840450811143054310e-02	-6.914180628995940381e-02	1.529863578445145311e-01	1.866373296343512289e-01	-6.834770396501943512e-02	2.505241574679147650e-03	-1.108861851778737140e-01	4.926525610887830253e-02	5.159555057563668112e-02	5.117107044536907401e-02
-6.581574863333057301e-01	-9.715128009610896065e-02	1.336967575945205433e-01	-3.326006544159732514e-01	6.415160653940025215e-01	7.101630469217996844e-02	-1.572233046750002305e-01	-2.357364354670083151e-01	-7.545653786493801418e-02	-2.427954245926726776e-02	4.305719831630311356e-02	-1.192622984796599117e-01	-9.029574810816698785e-03	9.920619464852963032e-02	6.852064901011600817e-02
-5.225380278675570977e-01	-9.484909268102251212e-02	2.559037501760115796e-01	-1.760699863703409640e-01	3.099482392244189422e-01	-4.007465800303287168e-02	1.995303492321462424e-02	1.333159067317737922e-01	3.838973787640078544e-02	1.329651684961912217e-01	-1.052108627981731687e-01	-1.654650662382842752e-01	-5.251605691729742398e-02	1.678002616843198846e-01	1.165547999844142174e-01
-8.996590465322450436e-01	1.923936624810034801e-01	-1.478382273187296703e-01	-2.526592020297512703e-02	2.669165933293725090e-01	-3.083221789403068659e-03	-1.624476812462389286e-01	-2.786838978361314556e-01	1.284132816790674141e-02	6.618829586136458498e-02	9.339655412349486679e-03	-9.096934361385075607e-02	4.701893550429425001e-02	9.659314309725203218e-02	5.308824343849461586e-02
-8.856521438723130579e-01	1.760287486909431487e-01	-1.588604597915211358e-01	-3.307828843546024578e-01	5.077756039051629644e-01	-1.189288321226981276e-01	-2.442000198528729571e-01	-1.289203906620481621e-01	1.343950677947479411e-01	1.072028729940323194e-01	-4.022197824229327076e-03	-2.057161079027892137e-01	-1.018096336966667487e-01	2.136711769423246809e-01	-1.027589340551492564e-01
-5.322845201321046993e-01	2.623955454093488959e-01	-2.268411669124858338e-02	8.740936914840993777e-02	-5.928107009685291279e-02	5.442821882235205910e-01	-1.221091588104704501e-01	-9.790446739370321783e-02	8.258859820245766092e-02	1.217509581111420221e-02	-4.463662131484655293e-02	-1.763788876896321689e-01	-3.770158505454596076e-02	8.513126638671475455e-02	6.307666792530913780e-02
-4.589336828193422702e-01	3.661666032211239874e-01	1.092517436869107628e-01	6.823656157802629463e-02	1.059626699589876625e-01	1.492664435594335814e-01	-1.961552954320623376e-01	1.007761496785951859e-02	4.298846216605888698e-02	1.427243541614133249e-01	-1.078367958534584975e-01	-1.867494822178494829e-01	-1.039437617235297422e-03	4.773808538166399162e-02	-1.727880978629750541e-02
